mol_id,smiles,stage1_label,scaffold
XS848341a,CCN1C=C(C=N1)NC(=O)NC(C)C(=O)NC(C)(C)C,0,c1cn[nH]c1
XS848355a,CC1=CC(=NO1)NC(=O)NC(C)C(=O)NCC(F)(F)F,0,c1cnoc1
XS837340b,CC=1C=C(C=C(C#N)N1)NCC2(O)CCCS(=O)(=O)C2,0,O=S1(=O)CCCC(CNc2ccncc2)C1
XS848345a,CC1=NOC(=N1)C2CCCN(C2)C=3C=CN=C(N3)C(C)C,1,c1cc(N2CCCC(c3ncno3)C2)ncn1
XS837510b,COC1CC=2C=CC(=CC2C1)NC3=CC(C)=NC4=NC=NN34,1,c1cc(Nc2ccc3c(c2)CCC3)n2ncnc2n1
XS848349a,O=C(NCC1CCCCC1(F)F)C2=CC=CC3=NC=CN23,0,O=C(NCC1CCCCC1)c1cccc2nccn12
XS848347a,CC(C(=O)NC1CC1)N2C=NC3=C2C(=O)N(C)C(=O)N3C,1,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)NC1CC1
XS848357a,COC=1C=CC(=CC1)CCN2CCN(CC2)C(C)C(N)=O,0,c1ccc(CCN2CCNCC2)cc1
XS841034b,COC(=O)C=1OC(=CC1C)CN(C)C(C)C=2C=CC=NC2,0,c1cncc(CNCc2ccco2)c1
XS848351a,CC1=NOC(=C1C(=O)NCC(C)N2CCOCC2)C(C)C,0,O=C(NCCN1CCOCC1)c1cnoc1
XS848342a,CC1=CC(=NO1)NC(=O)C(C)SC=2C=CC(C)=CC2C,0,O=C(CSc1ccccc1)Nc1ccon1
XS154265c,CC1=NOC(CN(C)C(C)C2=NC=3C=CC=CC3S2)=N1,1,c1ccc2sc(CNCc3ncno3)nc2c1
XS426774b,CCN1CCOC(CNC=2N=CC=C(N2)C(F)(F)F)C1,0,c1cnc(NCC2CNCCO2)nc1
XS848354a,O=C(NCC1CC=2C=CC=CC21)NC=3C=CC=4OCOC4C3,1,O=C(NCC1Cc2ccccc21)Nc1ccc2c(c1)OCO2
XS848356a,CC1=NOC(=N1)C2CCCN(C2)C(=O)NC3CCCCC3,0,O=C(NC1CCCCC1)N1CCCC(c2ncno2)C1
XS838444b,ClC=1C=CC(=NC1)N2C=C(N=N2)C3CC43CCNCC4,1,c1ccc(-n2cc(C3CC34CCNCC4)nn2)nc1
UB028314b,NC(CNC(=O)C1=CNC=C1C=2C=CC(F)=CC2)C3CC3,0,O=C(NCCC1CC1)c1c[nH]cc1-c1ccccc1
XS848348a,OC1CCCN(C1)C=2C=CC3=NN=C(N3N2)C(F)(F)F,1,c1cc2nncn2nc1N1CCCCC1
XS836625b,C#CC=1C=NC(=NC1)NCCC(C(F)F)N2CCOCC2,1,c1cnc(NCCCN2CCOCC2)nc1
XS848350a,COC=1C=CC=2CCCC(CC2C1)NC=3C=C(C#N)N=CN3,1,c1ccc2c(c1)CCCC(Nc1ccncn1)C2
XS848343a,CC(C)(C)C1=NN=C(CN2CCCC2CN3C=NC=N3)O1,0,c1ncn(CC2CCCN2Cc2nnco2)n1
XS676722b,O=C(NC=1C=CC(=CC1)OCC2CCCO2)C3CCCC3,1,O=C(Nc1ccc(OCC2CCCO2)cc1)C1CCCC1
XS848344a,CC=1C=CC=C(C1)C2=NOC(CNC(C)CN3C=CC=N3)=N2,1,c1ccc(-c2noc(CNCCn3cccn3)n2)cc1
XS848353a,CCC=1C=CC(=CC1)NC(C)C(=O)N(C)CC=2C=CC=CC2,1,O=C(CNc1ccccc1)NCc1ccccc1
XS390039b,OC(COC=1C=CC=CC1)CN2CCC(CC2)C=3C=NNC3,0,c1ccc(OCCCN2CCC(c3cn[nH]c3)CC2)cc1
XS549553b,CCC1=CN=C(CN2N=C(C)C(=C2C)C3COCCN3C)O1,0,c1coc(Cn2cc(C3COCCN3)cn2)n1
XS842010b,CCC(NC(=O)C=1C=NN2C(=CC=CC12)OC)C(F)(F)F,0,c1ccn2nccc2c1
XS848367a,CCCNC(C)C(=O)NC=1C=CC=2CCCN(C(C)=O)C2C1,0,c1ccc2c(c1)CCCN2
XS839907b,CNC=1N=C(C)C=C(N1)C(=O)N2CCN(C3CC3)C(C#N)C2,0,O=C(c1ccncn1)N1CCN(C2CC2)CC1
XS839400b,CC(C)N1C=NC(=C1)CNC(C)C=2C=C(NN2)C(F)(F)F,0,c1nc(CNCc2cc[nH]n2)c[nH]1
XS848361a,CC=1C=NN(C1)CC2CCCCN2C(=O)C=3C=CN=C(C)N3,1,O=C(c1ccncn1)N1CCCCC1Cn1cccn1
XS848364a,CC(SC1=NN=C(O1)C2CCCCC2)C(=O)NC(N)=O,1,c1nnc(C2CCCCC2)o1
XS848360a,CC=1C=CC(=CN1)CC(=O)N2CCCCC2CN3C=CC=N3,0,O=C(Cc1cccnc1)N1CCCCC1Cn1cccn1
XS848362a,CC=1C=CC=2NN=C(C(=O)N3CCN(CCO)C(C)C3)C2C1,0,O=C(c1n[nH]c2ccccc12)N1CCNCC1
XS848359a,CN1N=C(C=CC1=O)C(=O)N2CCCC(C2)C3=NC=CS3,1,O=C(c1ccc(=O)[nH]n1)N1CCCC(c2nccs2)C1
XS848358a,COC=1C=CC(=CC1OC)S(=O)(=O)NC2CCCNC2,0,O=S(=O)(NC1CCCNC1)c1ccccc1
XS848369a,O=C(NCC=1C=CNN1)NCC(C2=CC=CO2)N3CCCC3,0,O=C(NCc1cc[nH]n1)NCC(c1ccco1)N1CCCC1
XS788972b,CC1CCCCN1C(=O)CCNC(=O)C=2C=CC(=O)N(C)C2,1,O=C(NCCC(=O)N1CCCCC1)c1ccc(=O)[nH]c1
XS848363a,CC=1C=CC(=CC1)C2=CN=C(CCC(=O)OC(C)C(N)=O)O2,1,c1ccc(-c2cnco2)cc1
XS661424b,COC=1C=C(C)C(=CC1C)S(=O)(=O)NCC2CCCO2,1,O=S(=O)(NCC1CCCO1)c1ccccc1
XS848370a,CC1=NN(C)C(C)=C1NC(=O)C(C)SC=2C=CC(C)=CC2,0,O=C(CSc1ccccc1)Nc1cn[nH]c1
XS837166b,COC=1C=CN=C(N1)NNC(=O)C2CCCC=3C=CC=CC32,1,O=C(NNc1ncccn1)C1CCCc2ccccc21
XS837325b,CC1=NC2=C(CCCC2C3=NC(=NO3)C=4N=CC=CN4)S1,0,c1cnc(-c2noc(C3CCCc4scnc43)n2)nc1
XS653391b,CN(C)S(=O)(=O)NC1CCN(C1)C=2C=CC(F)=CC2F,1,c1ccc(N2CCCC2)cc1
XS848366a,CCN1C=C(C=N1)C(=O)N2CCCC(CC3=NC=CS3)C2,0,O=C(c1cn[nH]c1)N1CCCC(Cc2nccs2)C1
XS848368a,NC(=O)C1CCN(C1)C(=O)C2=CC=C(O2)C=3C=CC(F)=CC3,1,O=C(c1ccc(-c2ccccc2)o1)N1CCCC1
XS848365a,CCS(=O)(=O)N1CCC(CC1)NC(=O)C2CC=CCC2,1,O=C(NC1CCNCC1)C1CC=CCC1
XS837656b,COCC(CS(=O)(=O)C=1C=C(C)C=NC1OC)C(C)C,1,c1ccncc1
XS848381a,CC=1C=CC(=CC1)CC(=O)N2C=3C=CC=CC3CC2CC(=O)O,1,O=C(Cc1ccccc1)N1CCc2ccccc21
XS840855b,COC=1C=CC=CC1CC(C)N(C)C=2C=CC3=NC=CN=C3N2,0,c1ccc(CCNc2ccc3nccnc3n2)cc1
XS842194b,ClC=1C=C(C=C2OCOC12)C3=NC(=NO3)C4COCCN4,1,c1cc2c(cc1-c1nc(C3COCCN3)no1)OCO2
XS840749b,CC1=CC=C(CC(C)NC(=O)CC=2C(C)=NOC2Cl)S1,1,O=C(Cc1cnoc1)NCCc1cccs1
XS848371a,O=C(C1CC=2C=CC=CC2O1)N3CCN(CC3)C=4N=CC=CN4,1,O=C(C1Cc2ccccc2O1)N1CCN(c2ncccn2)CC1
XS848372a,CC1CN(C)C=2C=CC=CC2CN1C(=O)NCC=3C=CN=CC3,0,O=C(NCc1ccncc1)N1CCNc2ccccc2C1
XS848374a,NC=1N=C(N=C2C=CC=CC12)NC3CCOC4(CCCCC4)C3,0,c1ccc2nc(NC3CCOC4(CCCCC4)C3)ncc2c1
XS848379a,CCC(C)NC(=O)CSC1=NC=2C=CSC2C(=O)N1C,0,O=c1[nH]cnc2ccsc12
HL003866b,O=C(C1=CC=2C=CC=CC2C(=O)N1)N3CCC4(CNC(=O)C4)C3,0,O=C1CC2(CCN(C(=O)c3cc4ccccc4c(=O)[nH]3)C2)CN1
XS848373a,N#CC=1C=C(N=C2C=CC=CC12)NCC(O)CN3CCOCC3,0,c1ccc2nc(NCCCN3CCOCC3)ccc2c1
XS848377a,CN1C=C(C=N1)C(=O)NC(C2=NC=CN2C)C=3C=CC=C(F)C3,0,O=C(NC(c1ccccc1)c1ncc[nH]1)c1cn[nH]c1
XS713227b,CC=1C=C(N=C(C)N1)N2CCCC2C=3C=CC=4OCCOC4C3,1,c1cc(N2CCCC2c2ccc3c(c2)OCCO3)ncn1
XS848380a,COC=1C=CC(=C(C1)OC)C2CCCN2C=3C=C(C)N=C(C)N3,0,c1ccc(C2CCCN2c2ccncn2)cc1
XS848385a,COC=1C=CC(=CC1)C2CCN(C2)C(=O)CC=3C=CC=C(F)C3,1,O=C(Cc1ccccc1)N1CCC(c2ccccc2)C1
XS841985b,CC=1C=CC2=C(N1)OCCN2S(=O)(=O)CC3CCCCO3,0,O=S(=O)(CC1CCCCO1)N1CCOc2ncccc21
XS839476b,COC1=NN2C=CC=NC2=C1C=3C=CC(=CC3)C4CCC(=O)N4,1,O=C1CCC(c2ccc(-c3cnn4cccnc34)cc2)N1
XS333340b,CC1=NN(C)C=2N=CC(=CC12)NC(=O)C(N)CC=3C=CC=CC3,0,O=C(CCc1ccccc1)Nc1cnc2[nH]ncc2c1
XS848375a,CC1CC=2C=CC=CC2N1C(=O)C=3C=CC=4NC(=O)CCC4C3,1,O=C1CCc2cc(C(=O)N3CCc4ccccc43)ccc2N1
XS848384a,COC=1C=CC(C)=CC1CN(C)C(=O)C(NC(C)=O)C(C)C,0,c1ccccc1
XS848382a,CC=1C=CC(Cl)=C(C1)OC(C)C(=O)N(C)C2=NC=CS2,1,O=C(COc1ccccc1)Nc1nccs1
XS838381b,OC=1N=NC(=C2C=CC=CC12)N3CCCC(C3)C4=NN=CS4,1,c1ccc2c(N3CCCC(c4nncs4)C3)nncc2c1
XS838374b,COC=1C=CC(=CC1NC2COC3(C2)CCOCC3)C(C)(C)C,1,c1ccc(NC2COC3(CCOCC3)C2)cc1
XS848389a,CC1=C(C=CN1C)C(=O)N2CCC(C2)NC=3C=CC=C(Cl)C3,1,O=C(c1cc[nH]c1)N1CCC(Nc2ccccc2)C1
XS842557b,O=S(=O)(CC=1C=CC=CC1)N2CCCC2C=3N=CC=C(O)N3,0,O=S(=O)(Cc1ccccc1)N1CCCC1c1ncccn1
XS848391a,CC1=NOC=2N=C(C)C=C(C(=O)N3CCOC(C3)C4CCC4)C12,0,O=C(c1ccnc2oncc12)N1CCOC(C2CCC2)C1
XS571475b,CC=1N=C(C=CC1C(=O)N2CCCC(O)(CC(N)=O)C2)C3CC3,0,O=C(c1ccc(C2CC2)nc1)N1CCCCC1
XS848390a,O=C(C1CC=2C=CC=CC2O1)N3CCC=4NC=5C=CC=CC5C4C3,1,O=C(C1Cc2ccccc2O1)N1CCc2[nH]c3ccccc3c2C1
XS670047b,COCC1(CCCN1C(=O)C=2C=CC=CC2OC3CC3)C(N)=O,1,O=C(c1ccccc1OC1CC1)N1CCCC1
XS731500b,CC1CN(CC2CCCCC2)CCN1C=3C=CC4=NN=CN4N3,0,c1cc2nncn2nc1N1CCN(CC2CCCCC2)CC1
XS848394a,CC(NC(=O)C=1C=CN(C)C(=O)C1)C=2C=CC=3OCCOC3C2,1,O=C(NCc1ccc2c(c1)OCCO2)c1cc[nH]c(=O)c1
XS848398a,CC1=NOC(C)=C1CC(=O)N2CCCC2C=3C=CC=C(Cl)C3,1,O=C(Cc1cnoc1)N1CCCC1c1ccccc1
XS837677b,CC(C)(OCC(F)(F)F)C(=O)NC1CS(=O)(=O)C1(C)C,0,O=S1(=O)CCC1
XS836468b,CC(C)C(C)(NS(=O)(=O)C=1C=CC=CC1C(F)F)C(N)=O,1,c1ccccc1
XS848388a,O=C(NC=1C=CC(F)=C(Cl)C1)C2CC(=O)NC=3C=CC=CC32,1,O=C1CC(C(=O)Nc2ccccc2)c2ccccc2N1
XS840477b,CC1=CC(=NO1)NC(=O)C(C)OC=2C=CC=3C=CC(=O)OC3C2,1,O=C(COc1ccc2ccc(=O)oc2c1)Nc1ccon1
XS810530b,CC(=O)NC1=NC(=CS1)CN2CCCC(C2)C3=CC=NN3C,0,c1cc(C2CCCN(Cc3cscn3)C2)[nH]n1
XS848397a,COCC(C)N(C)C(=O)C=1C=C(N=C2C1C(C)=NN2C)C(C)C,0,c1cnc2[nH]ncc2c1
XS848395a,COC=1C=CC(=CC1)N2CCN(CC2)C(=O)C(C)N3C=NC=N3,1,O=C(Cn1cncn1)N1CCN(c2ccccc2)CC1
XS848387a,CCN1CCN(CC1)C(C)CN2C(=O)NC=3C=CC=CC3C2=O,0,O=c1[nH]c2ccccc2c(=O)n1CCN1CCNCC1
XS848396a,CC=1C=C(NC(=O)C2CC(=O)N(C2)C=3C=CC=CC3F)N(C)N1,1,O=C(Nc1ccn[nH]1)C1CC(=O)N(c2ccccc2)C1
XS841938b,C=1C=CC(=NC1)C=2C=CC=C(C2)CNC3COCC=4C=CC=CC43,0,c1ccc(-c2cccc(CNC3COCc4ccccc43)c2)nc1
XS848400a,CCCC1CCCN(CC1)C(=O)C2=CC(=NN2)C3=CC=CS3,1,O=C(c1cc(-c2cccs2)n[nH]1)N1CCCCCC1
XS848411a,C=1C=CC(=CC1)CN2CCCC(C2)NCC=3C=CC=C4OCOC34,0,c1ccc(CN2CCCC(NCc3cccc4c3OCO4)C2)cc1
XS842166b,COC(=O)C(C)CS(=O)(=O)NC=1C=NOC1C=2C=CC=CC2,1,c1ccc(-c2ccno2)cc1
XS848408a,CC1CN(CCO1)C(=O)C2=CSC(=N2)C=3C=CC(Cl)=CC3,1,O=C(c1csc(-c2ccccc2)n1)N1CCOCC1
XS848404a,CCC1=NC(C)=C(S1)C(=O)N2CCCC(C2)C3=NOC(C)=N3,1,O=C(c1cncs1)N1CCCC(c2ncon2)C1
XS840596b,COC(=O)C=1C=CC(OC(C)C)=C(C1)NC(C)C(=O)NC(N)=O,1,c1ccccc1
XS836681b,CN1C=2C=CC=CC2C(=O)NC1C=3C=NN(C3)C=4C=CC(F)=CC4,1,O=C1NC(c2cnn(-c3ccccc3)c2)Nc2ccccc21
XS848415a,COC=1C=CC=C(C(=O)NC(C)C2=CC=3C=CC=CC3O2)C1OC,1,O=C(NCc1cc2ccccc2o1)c1ccccc1
XS848405a,O=C(NCC=1C=CN=CC1)C2COCC(=O)N2CC=3C=CC=CC3,1,O=C(NCc1ccncc1)C1COCC(=O)N1Cc1ccccc1
XS841986b,COC=1C=CC(=C(C)C1)S(=O)(=O)N2CCCC32CCNC3=O,1,O=C1NCCC12CCCN2S(=O)(=O)c1ccccc1
XS433109b,CCC1=NOC=2N=CC(=CC12)C(=O)N3CCCC(C3)C4=CC=NN4,1,O=C(c1cnc2oncc2c1)N1CCCC(c2ccn[nH]2)C1
XS417459b,CC=1C=CC=NC1C2=NOC(=N2)C3CC(C)(C)OC=4C=CC=CC43,1,c1ccc(-c2noc(C3CCOc4ccccc43)n2)nc1
XS848409a,CC(C)C=1C=CC(=CC1)NC(=O)CC(NC(N)=O)C=2C=CC=CC2,0,O=C(CCc1ccccc1)Nc1ccccc1
XS721646b,CC1=NOC(=N1)C2CCCN2C(=O)C3=CC=4C(C)=CC(C)=CC4N3,0,O=C(c1cc2ccccc2[nH]1)N1CCCC1c1ncno1
XS848412a,COC=1C=CC(=CC1)C2CCCN2S(=O)(=O)C3=CC=CS3,1,O=S(=O)(c1cccs1)N1CCCC1c1ccccc1
XS848406a,CCCN(CC(=O)NC(=O)NC)CC1COC=2C=CC=CC2O1,1,c1ccc2c(c1)OCCO2
XS848407a,CC(C)N1C=NC(=C1)S(=O)(=O)N2CC(C)OC=3C=CC=CC32,0,O=S(=O)(c1c[nH]cn1)N1CCOc2ccccc21
XS848402a,CC=1C=CC=C(C1)CN2CCCC2C=3C=CC=4OCCCOC4C3,1,c1ccc(CN2CCCC2c2ccc3c(c2)OCCCO3)cc1
XS848414a,CC=1C=C(C(=O)NC(C)C=2C=CC(Br)=CC2)N(C)N1,1,O=C(NCc1ccccc1)c1ccn[nH]1
XS848413a,CCOCCNC(=O)N1CCCC1C=2C=C(C=CC2OC)OC,1,c1ccc(C2CCCN2)cc1
XS848403a,CC=1C=CC(=CN1)C(=O)N2CCCC2C=3C=CC=C4OCCOC34,0,O=C(c1cccnc1)N1CCCC1c1cccc2c1OCCO2
XS553205b,CC1=NOC(=N1)C2CCN(C2)S(=O)(=O)C=3C=CC=C(F)C3C,0,O=S(=O)(c1ccccc1)N1CCC(c2ncno2)C1
XS842353b,CS(=O)(=O)C=1SC=CC1C2=NOC(C=CC3CCOC3)=N2,1,C(=CC1CCOC1)c1nc(-c2ccsc2)no1
XS753260b,CC=1C=C(NN1)C2CCCN(C2)C(=O)C=3C=C(F)C(F)=CC3F,1,O=C(c1ccccc1)N1CCCC(c2ccn[nH]2)C1
XS848401a,CC1=NN(C)C(C)=C1C(C)NC(=O)NC=2C=CC=C(C2)C(F)F,1,O=C(NCc1cn[nH]c1)Nc1ccccc1
XS848410a,N#CC=1C=CC(=CC1)NC(=O)NCC2CCN(C2)C=3C=CC=CC3,1,O=C(NCC1CCN(c2ccccc2)C1)Nc1ccccc1
XS848422a,CCC(C)NC(=O)C=1C=C(N=C2C1C=NN2CC)C3=CC=CS3,0,c1csc(-c2ccc3cn[nH]c3n2)c1
XS707130b,CC=1N=C(C)N(CC2CN(CC=3C=CC(C#N)=CC3F)CCO2)N1,1,c1ccc(CN2CCOC(Cn3cncn3)C2)cc1
XS836824b,COCC=1C=C(N=C(C)N1)NC2CCCC=3C=CC(=CC3C2)OC,1,c1ccc2c(c1)CCCC(Nc1ccncn1)C2
XS848419a,CC=1C=NN(C1)CC2CCCCN2CC3=NN=C(O3)C4=CC=CO4,1,c1coc(-c2nnc(CN3CCCCC3Cn3cccn3)o2)c1
XS805251b,O=C(C=1C=C(Cl)C=C(Cl)C1)N2CCOCC2C=3N=CON3,1,O=C(c1ccccc1)N1CCOCC1c1ncon1
XS579945b,CC=1C=CC=C(C1)CS(=O)CC2=COC(=N2)C=3C=CC(F)=CC3,1,O=S(Cc1ccccc1)Cc1coc(-c2ccccc2)n1
XS837843b,CCCS(=O)(=O)NC=1C=CC=C(C1)NC(=O)NC(C)COC,1,c1ccccc1
XS839809b,CC(NCC=1C=CC=NC1OC=2C=CC=C(F)C2)C3=CC=NN3C,0,c1ccc(Oc2ncccc2CNCc2ccn[nH]2)cc1
XS848420a,CC=1C=CC(=CC1)OCCNC(=O)C2CCCN2S(C)(=O)=O,0,O=C(NCCOc1ccccc1)C1CCCN1
XS848417a,NC(=O)CCC1CCCN(C1)C(=O)CC2=CSC=3C=CC=CC23,0,O=C(Cc1csc2ccccc12)N1CCCCC1
XS848421a,COC=1C=CC2=C(C1)C(C(=O)NCC(O)C3CC3)=C(C)N2C4CC4,0,O=C(NCCC1CC1)c1cn(C2CC2)c2ccccc12
XS848418a,CCCCN1N=C(C=CC1=O)C(=O)N2CCCC(C2)N3C=NC=N3,1,O=C(c1ccc(=O)[nH]n1)N1CCCC(n2cncn2)C1
XS705621b,O=C(C1=CC(=NN1)C2=CC=CS2)N3CCCC3CN4C=CC=N4,0,O=C(c1cc(-c2cccs2)n[nH]1)N1CCCC1Cn1cccn1
XS839953b,CC(C)(C)CCS(=O)(=O)N1CCNC(=O)C1C2=CC=CS2,0,O=C1NCCNC1c1cccs1
XS842599b,CC1CN(C(=O)C2=CC(Cl)=CN2C)C=3C=CC=CC3N(C)C1=O,0,O=C1CCN(C(=O)c2ccc[nH]2)c2ccccc2N1
XS848427a,CN(CC(=O)NC(C)(C)C)C(=O)C(C=1C=CC=CC1)N2C=CC=N2,1,c1ccc(Cn2cccn2)cc1
XS848424a,CC1=NN(N=C1C(=O)N(CC2CCOC2)C3CC3)C=4C=CC=CC4,0,O=C(c1cnn(-c2ccccc2)n1)N(CC1CCOC1)C1CC1
XS848423a,CC1=CC(=NO1)NC(=O)NCC(C=2C=CC=CC2)N3CCOCC3,1,O=C(NCC(c1ccccc1)N1CCOCC1)Nc1ccon1
XS848416a,CC1CCCN(C1)C(=O)C2CCN(CC2)C=3C=CC(C#N)=CC3F,1,O=C(C1CCN(c2ccccc2)CC1)N1CCCCC1
XS837701b,O=C(CC1CCN(CC(F)(F)F)C1)NC=2C=NC=C3CCCC23,0,O=C(CC1CCNC1)Nc1cncc2c1CCC2
XS848425a,CC1=C(NC(=O)C2CCC(=O)NC2)C(=O)N(C=3C=CC=CC3)N1C,0,O=C1CCC(C(=O)Nc2c[nH]n(-c3ccccc3)c2=O)CN1
XS848436a,O=C1C=2C=CSC2N=CN1CC(O)COC=3C=CC(Cl)=CC3,0,O=c1c2ccsc2ncn1CCCOc1ccccc1
XS848438a,CC=1C=CC=C(C1)NC(C)C(=O)NC=2C=CC(=CC2)S(N)(=O)=O,1,O=C(CNc1ccccc1)Nc1ccccc1
XS848434a,N#CC1CCN(CC1(F)F)C(=O)CNC(=O)NCC=2C=CC=CC2,0,O=C(NCC(=O)N1CCCCC1)NCc1ccccc1
XS848442a,N#CC=1C=CC=CC1C=2C=CC=CC2C(=O)NC3CCN(C3)C4CC4,0,O=C(NC1CCN(C2CC2)C1)c1ccccc1-c1ccccc1
XS848440a,CCOC=1C=CC(=CC1)C2NC(=O)NC(C)=C2C(=O)OCCOC,1,O=C1NC=CC(c2ccccc2)N1
XS701361b,CCC1C(=O)NCCN1C(=O)NC=2C=C(F)C=C(C2)N3CCCC3,1,O=C1CN(C(=O)Nc2cccc(N3CCCC3)c2)CCN1
XS848428a,CC1=C(C=NN1C=2C=CC=CC2)C(=O)NC(C(=O)O)C=3C=CC=CC3,1,O=C(NCc1ccccc1)c1cnn(-c2ccccc2)c1
XS775393b,CC=1N=C(C)N(CC2CCCN(CCOC=3C=CC(F)=CC3)C2)N1,0,c1ccc(OCCN2CCCC(Cn3cncn3)C2)cc1
XS848437a,CC(C)C1=NOC(CCCC(=O)N2CCC=3SC=CC3C2C)=N1,1,O=C(CCCc1ncno1)N1CCc2sccc2C1
XS838082b,N#CC1CN(CCO1)C=2N=CC(Cl)=C(N2)NC=3C=CC(F)=CC3,1,c1ccc(Nc2ccnc(N3CCOCC3)n2)cc1
XS842385b,CC=1C=C(N)N2N=CC(C(=O)NC(C)C=3C(F)=CN=CC3F)=C2N1,0,O=C(NCc1ccncc1)c1cnn2cccnc12
XS848443a,CC(C1=NC(=NO1)C2CC2)N3CCC(CC3)C4=CC=NN4CCO,0,c1cc(C2CCN(Cc3nc(C4CC4)no3)CC2)[nH]n1
XS611146b,CC(NC(=O)C=1C=CC=C(Br)C1)C2=NN=C3CCCN23,1,O=C(NCc1nnc2n1CCC2)c1ccccc1
XS836841b,COC(=O)C1=CN(N=N1)C2CCCN(CC3=NC(=NO3)N(C)C)C2,1,c1cn(C2CCCN(Cc3ncno3)C2)nn1
XS848441a,CC=1C=CC=2C(=CC(=O)OC2C1)CN3CCCC3C=4C=CC(O)=CC4,1,O=c1cc(CN2CCCC2c2ccccc2)c2ccccc2o1
XS838050b,CC=1OC(=NC1C(=O)NCCN2CCOCC2C)C=3C=NN(C)C3,0,O=C(NCCN1CCOCC1)c1coc(-c2cn[nH]c2)n1
XS848435a,COCC1(CCCN1CC=2C=NN(C2)C=3C=CC(F)=CC3)C(N)=O,0,c1ccc(-n2cc(CN3CCCC3)cn2)cc1
XS840100b,CC1CN(CCN1C=2C=CN=CC2F)S(=O)(=O)C=3C=CC=CN3,1,O=S(=O)(c1ccccn1)N1CCN(c2ccncc2)CC1
XS848430a,CC=1C=C(C)C=C(C1)C(=O)NC=2C=CC(Cl)=C(C2)CS(C)=O,1,O=C(Nc1ccccc1)c1ccccc1
XS848431a,CC1CN(CCCO1)C(=O)C=2C=CC(=NC2)N3C=NC=4C=CC=CC43,1,O=C(c1ccc(-n2cnc3ccccc32)nc1)N1CCCOCC1
XS848433a,CN(CC=1C=CC=NC1)CC2CCN(C2)C(=O)C3=CC(Cl)=CN3,0,O=C(c1ccc[nH]1)N1CCC(CNCc2cccnc2)C1
XS667427b,CC=1OC(=NC1C(=O)N2CCOCC32CCOC3)C4=CC=CS4,1,O=C(c1coc(-c2cccs2)n1)N1CCOCC12CCOC2
XS848432a,COC=1C=CC=CC1NC(=O)NC2CCSC=3C(F)=CC=CC32,1,O=C(Nc1ccccc1)NC1CCSc2ccccc21
XS848453a,O=C(CN1CCCC1C=2C=CC(Cl)=CC2)N3CCC=4C=CC=CC43,0,O=C(CN1CCCC1c1ccccc1)N1CCc2ccccc21
XS848450a,CC(SC=1N=CN=C2C1C=NN2C)C(=O)C3=CNC=4C=CC=CC34,0,O=C(CSc1ncnc2[nH]ncc12)c1c[nH]c2ccccc12
XS848445a,O=C(NC=1C=CC(=CC1)C(F)(F)F)N2CCCCC2C=3C=NNC3,1,O=C(Nc1ccccc1)N1CCCCC1c1cn[nH]c1
XS848459a,CCN(CC=1C=CC=CC1)C(=O)NC2CC(=O)N(C2)C=3C=CC=CC3,1,O=C(NCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1
XS839635b,N#CC=1C=NC2=C(F)C=CC(Cl)=C2C1NC3CCS(=O)(=O)C3,1,O=S1(=O)CCC(Nc2ccnc3ccccc23)C1
XS848447a,CC=1C=CC(=CC1)OC=2C=CC=CC2CNC(=O)C3CCNC(=O)C3,0,O=C1CC(C(=O)NCc2ccccc2Oc2ccccc2)CCN1
XS848458a,CC(C(=O)NC=1C=CC(=CC1)C(N)=O)N(C)CCCC=2C=CC=CC2,0,O=C(CNCCCc1ccccc1)Nc1ccccc1
XS848451a,CC=1NC=2C=CC(=CC2C1C)C(=O)N3CCNCC3C=4C=NN(C)C4,0,O=C(c1ccc2[nH]ccc2c1)N1CCNCC1c1cn[nH]c1
XS841988b,O=C(NC=1C=CC=C2NC=CC12)C(=O)N3CCCCC3C=4C=NNC4,0,O=C(Nc1cccc2[nH]ccc12)C(=O)N1CCCCC1c1cn[nH]c1
XS848452a,CNC(=O)C1CCCCN1S(=O)(=O)C=2C=NN(C2)C3CCCC3,0,O=S(=O)(c1cnn(C2CCCC2)c1)N1CCCCC1
XS848448a,CC1=NC(=NO1)C2CCCCCN2C(=O)NC=3C=C(C#N)C=CC3C,1,O=C(Nc1ccccc1)N1CCCCCC1c1ncon1
XS848456a,O=C(NCC1CC=2C=CC=CC2O1)NC=3C=CC=NC3N4CCCC4,0,O=C(NCC1Cc2ccccc2O1)Nc1cccnc1N1CCCC1
XS839100b,O=C(CN1CCOC2(CCSC2)C1)NCC=3C=CC=C(Cl)C3,1,O=C(CN1CCOC2(CCSC2)C1)NCc1ccccc1
XS842604b,CC(CN1C=CC=N1)NC(=O)C2=CC=3COC=4C=CC=CC4C3S2,1,O=C(NCCn1cccn1)c1cc2c(s1)-c1ccccc1OC2
XS848461a,CC(C(=O)NCC1=NN=C2CCCN12)C=3C(Cl)=CC=CC3Cl,0,O=C(Cc1ccccc1)NCc1nnc2n1CCC2
XS393557b,CC1=CN2N=C(SC2=N1)N3CCC(CNC=4C=CC(C#N)=CN4)C3,1,c1ccc(NCC2CCN(c3nn4ccnc4s3)C2)nc1
