mol_id,smiles
XS838254b,FC=1C=CC=C2SC(=NC12)NC3CCC=4C=CC=NC43
XS074135b,CCC(C)NC(=O)CC1=CSC(=N1)C2=CC=CS2
XS847595a,CC1=C(C=C(C#N)N1C)C2NC(=O)C=3C=CC=CC3N2C
XS840201b,CC=1C=CC=CC1C(C)C(=O)NCC(=O)N2CCCO2
XS847594a,CC(C1=CC=CS1)N(C)C(=O)CC=2C=CC=C(O)C2
XS847589a,COC=1C=CC=CC1NC(=O)C(C)OC=2C=CC=C(C)C2
XS763077b,COC=1C=CC(=CC1F)S(=O)(=O)NCC2CCCN2
XS847607a,O=C(O)CC(NC(=O)C=1C=CC=C(F)C1)C=2C=CC=CC2
XS708141b,O=C(CC=1C=CC=C(F)C1)N2CCCC(C2)N3C=NC=N3
XS847601a,CCCCN1C(C)=C(C)N=C1SC2CCCCNC2=O
XS847597a,NC1CCN(C1)S(=O)(=O)C=2C=C(Cl)C=CC2Cl
XS847602a,O=C(CN1CCCC1C=2C=CSC2)NC(=O)NC3CC3
XS847603a,COC=1N=CC=CC1NC(=O)NCCN2CCCCC2C
XS511352b,CC1CCCN(C1)C=2C=CC=CC2OCC(=O)NC3CC3
XS837523b,CC(NCC=1C=CC(=CC1[N+]([O-])=O)C(N)=O)C23CC(C2)C3
XS783437b,CC(=O)NC1=CNN=C1C2CCCN(C2)C(=O)C3(C)CC3
XS836881b,CC1(CNCCS(=O)(=O)C2CCCCC2)CC1(F)F
XS468976b,CNC=1N=C(C)C=C(N1)C(=O)N2CCC(C2)C=3C=CC=CC3
XS841663b,CCN(CC=1N=NNN1)C(=O)C=2C=CC=3OC(C)CC3C2
XS546431b,NC(=O)C1(O)CCCN(C1)C=2N=CC=C(N2)C(F)(F)F
XS847598a,CC(C1=CC=CS1)N(C)CC(=O)NC=2C=CC=C(F)C2
XS847604a,CCNC(=O)NC(=O)C(C)N(C)CC=1C=CC=CC1Cl
XS847606a,CC1=NC(=CS1)CC(=O)NC2CCC3=NN=C(C)N3C2
XS842434b,COC=1C=CC=CC1C(C)NC=2C=NC=C(N2)N3C=NC=N3
XS847599a,NC=1N=CC=NC1C(=O)NC2CCN(CC=3C=CC=CC3)C2
XS840104b,CC(CC(=O)NC1CCC2(CC1)N=N2)C=3C=CC(F)=CC3
XS839235b,CC(=O)N1CCCN(CC1)C(=O)C2(CC2(F)F)C(F)F
XS847600a,CN(C(=O)C=1C=C(NC1C2CC2)C3CC3)C4CCNC4=O
XS588519b,CC(C(=O)O)N1CCC(CC1)C2=NC=3CCCCC3S2
XS839242b,CN(C=1C=C(N=CN1)C=2C=CSC2)C3CCC(F)(F)C3
XS847605a,ClC=1C=CC=C(C1)C2=NOC(=N2)C3CC43CCNCC4
XS648938b,CCOC(=O)C1CCCN(CCCOC=2C=CC=CC2)C1
XS847596a,O=C(CCCOC=1C=CC=CC1)NC2CCC(=O)NC2=O
XS837796b,COC(=O)C=1N=CC(=CC1F)COC(=O)C(C)(O)C(C)C
XS841257b,COCCN(CC1=CC=C(C)O1)C(=O)C2CC=3C=CC=CC32
XS743649b,CCC1=NOC(C)=C1C(=O)NC(CC(=O)O)C=2C=CC=CC2
XS847609a,CC(=O)NC=1C=CC(=CC1)NC(C)C(=O)N2CCCCCC2
XS575296b,CCN(C(=O)C1=CC(=NO1)C2CC2)C(C)CS(C)(=O)=O
XS570002b,CC1=NOC(=N1)C2CN(CCN2C)C(=O)C=3C=CC(O)=NC3
XS406810b,O=C1CCCC(CC2=NC(CC=3C=CC=CC3Cl)=NO2)N1
XS847612a,CN1C(=O)NC=2C=C(C=CC21)C(=O)N3CCOCC3C4CC4
XS847611a,CN(CC=1C=CC=NC1)C2CCCN(C=3C=NN(C)C3)C2=O
XS838895b,NC=1N=C(CNC2CCCOC32CCC3)N=C4C=CC=CC14
XS837985b,O=C(CN1CC2=NNC=C2C1CO)N3CCC=4C=CC=CC43
XS840593b,COCC(C)NC(=O)CS(=O)(=O)C=1C=CC=C(C1)OC
XS847614a,CCOC(C)C(=O)N1CCC2=C(C1)N=NN2C=3C=CC=CC3
XS711493b,CC=1C=C(C(=O)NCC2CCOC2)C=3C=NN(C3N1)C(C)C
XS792002b,CCC1=NC(=CS1)CC(=O)N2CCCC(C2)N3C=CC=N3
XS847619a,CC1=CC=C(C(=O)NC(C)CC=2C=CC(Cl)=CC2)C(=O)N1
XS839703b,C=1N=CN(CC(NC2=NC=3C=CC=CC3O2)C=4C=CC=CC4)N1
XS847617a,CCOC(=O)NC1CCCN(C1)C(=O)CC=2C=CC=CC2C
XS847618a,CC=1C=CC=CC1C2CCCN2CC(=O)N3CCNC(=O)C3
XS847608a,C1=CC(=CS1)C2=NOC(CNC3CCC4=NC=NN4C3)=N2
XS841236b,CC1CCCCN1S(=O)(=O)NCCCN2CCCC2=O
XS841686b,CC1(CNCC1(F)F)C2=NC(CC3=CSC=C3F)=NO2
XS847616a,CC1=CC(CN(C)C(=O)C2CC(=O)N(C2)C3CCCC3)=NO1
XS847610a,O=C(NC1CCC(=O)NC1=O)C=2C=CN(N2)C=3C=CC=CC3
XS847615a,CC(NC(=O)C=1C=CC=2NC=NC2C1)C=3C=CC=C(Cl)C3
XS838687b,CCOC=1C=C(F)C=C(C1)C(C)NC2=NC=NN3C=CN=C23
XS847621a,CC(NC(=O)C=1C=NC=C(Br)C1)C2=CC=CS2
XS837317b,CN1N=CC(=C1CNC(=O)NCC2CCCO2)C(F)(F)F
XS840323b,COC(=O)CC1CNC=2C=CC(=CC21)C=3C=NC=4NC=CC4C3
XS841275b,O=C(C1=CC=2C(F)=CC=CC2N1)N3CC=4C=CC=CC4C3CO
XS847622a,CC(C)OC=1C=CC(=CC1)NC(=O)NC2CCS(=O)(=O)C2
XS837928b,CC(CN(C)C1=NN=NN1C2CC=CC2)C(=O)OC(C)(C)C
XS847623a,CC(C(=O)N1CCC=2C=CC=CC21)N3CCCC=4C=CC=CC43
XS847625a,OC(COCC=1C=CC=CC1)CN2N=NC(=N2)C=3C=CC=CC3
XS836937b,NC=1C=CC=C(N1)C(=O)NC=2C=CC(=CN2)C(F)C(F)(F)F
XS837394b,COC(=O)C=1C=NC(NC(C)C=2N=CC=C(C)N2)=C(Cl)C1
XS839592b,CC=1C(Br)=CN=CC1C2NC(=O)CN2CC(C)C
XS837745b,CC=1C(=CN=C2NC=CC12)NC(=O)C3=CC=C4C(C)NCCN34
XS839593b,COC=1C=CC(=NC1C)C2NC(C)(C)C(=O)N2C=3C=CC=CC3
XS406943b,O=C(O)C(CNC(=O)C=1C=CC=C2NC=CC12)C=3C=CC=CC3
XS733028b,CC1=CC=C(C(=O)N2CCCCCC2C=3C=CC=CC3)C(=O)N1
XS836802b,O=C(C1CC(=O)N(CC2=CC=CO2)C1)N3CCC=4C=NC=CC43
XS837983b,BrC1=CC=C(CNC(C2=NC=CS2)C3CC3)O1
XS847624a,CCOC=1C=CC(=CN1)C(=O)NC2CCCC=3NC(=O)C=CC32
XS840388b,CC(C=1C=CC(Cl)=CC1)N(C)C(=O)C=2C=CC=3NC=NC3C2
XS847620a,CC(OC=1C=CC=CC1)C(=O)N2CCN(CC2)C=3N=CC=CN3
XS184148c,CC=1C=CC2=C(C1)CCCN2C(=O)C3COC=4C=CC=CC4O3
XS842743b,CC(CC1CC1)NC=2C=CC=C(C2)N3CCS(=O)(=O)CC3
XS760870b,COC=1C=CC=CC1CC(=O)N2CCCCC2CN3C=CC=N3
XS842665b,CC(OC=1C=CC=CC1Br)C(=O)NC=2C=CNN2
XS527772b,O=C(O)C1=COC(=C1)C(=O)N2CCCC2CCC=3C=CC=CC3
XS841372b,CC=1C=CC=C(C1)CN(CC=2C=CC=CN2)CC3CCOCO3
XS711427b,CN1N=CC2=C1CCCC2NC(=O)C=3C=C(Cl)C=CC3F
XS847633a,COC=1C=C(C=C(C1)C(=O)NC(C(N)=O)C=2C=CC=CC2)OC
XS847640a,COCCN1C=C(C=N1)NC(=O)NC2CCCC=3C=CC=CC32
XS336562b,NC(=O)CC1CCCN(CC2=NN=C(C3CC3)N2C4CC4)CC1
XS847631a,CC(C)NC(=O)N(C)C1CS(=O)(=O)C=2C=CC(Cl)=CC21
XS847632a,CC(SC=1N=CC=CN1)C(=O)NC=2C=CC=3OCCOC3C2
XS847628a,O=C(CCCN1C=CN=C1)N2CCCC2C3=NOC(=N3)C4CC4
XS847626a,CC1=CC(C(=O)N2CCCC2C=3C=NN(C)C3)=C(C)N1C(C)C
XS175609e,CN1C(=O)C=2C=CC(=NC2N(C)C1=O)C(=O)NCC3CCCO3
XS847627a,CCC1=CC=C(O1)C2CCCCCN2CCN3C(=O)CCC3=O
XS847635a,CC1=NOC(=N1)C(C)N2CCN(CCOC=3C=CC=CC3)CC2
XS847641a,COCC(C)NC(=O)CSC1=NC=CN1C=2C=CC=CC2C
XS637663b,CC(C)(C)NC(=O)C=1C=CC=C(C1)NC(=O)N2CCCC(O)C2
XS847629a,CC1=NC(=CS1)CN2CCOC(CN(C)C=3C=CC=NN3)C2
XS840500b,CC(NC(N)=O)C(=O)NNC(=O)C1=CC(=NN1)C=2C=CC=CC2
XS847634a,O=C(O)C1=CSC(CN2CCCC2CC=3C=CC(F)=CC3)=N1
XS847638a,CCN1CCCC1CNC(=O)C=2C=C(ON2)C=3C=CC=CC3F
XS847642a,CCC(=O)NC=1C=CC(=CC1)NC(C)C(=O)NC2=CC(C)=NO2
XS847630a,CC=1OC(C)=C(C(=O)N(C)CC2COC=3C=CC=CC3O2)C1C
XS847637a,CC(=O)N1CCN(CC1)C(=O)C(C)NC=2C=CC=3OCCC3C2
XS838385b,CC(CC(=O)OC(C)(C)C)NC=1C=CC(=NN1)S(C)(=O)=O
XS837798b,O=C(NC1=NNC=2C=C(O)C=CC12)C=3C=NN(C3)C4CC4(F)F
XS839013b,O=S(=O)(C1CCN(C1)C2=NC=3C=CC=CC3N2)N4CCCC4
XS847639a,CNC=1SN=C(C)C1C(=O)NCC(C)N(C)C=2C=CC=CC2
XS837150b,O=C1NC(NC=2C=CC=CC12)C=3C=CC(=CC3)OC=4C=NC=CN4
XS397860b,CC1=CN=C(NC(=O)CCC2CC=3C=CC=CC3NC2=O)S1
XS847647a,NC(=O)C1CCCN(C1)C(=O)C=2C=CC(Br)=C(O)C2
XS688775b,COC=1C=CC=CC1C(NC(=O)C2=CC=C(C)O2)C3=NC=CN3C
XS847643a,O=S(=O)(C=1C=CC=C(F)C1F)N2CCCC2C=3C=CC=CN3
XS841296b,O=C1NC(NC=2C=C(F)C(F)=CC12)C3=NOC=4CCSCC34
XS548983b,O=C(NC1CCN(C1)C=2C=CC=CN2)N3CCC=4C=CC=CC4C3
XS847646a,O=C1CC(CNC=2N=CN=C3N=CNC23)CN1CC=4C=CC=CC4
XS847645a,O=C1C(CCN1C=2C=CC=CC2F)NC=3C=CC4=NC=CN=C4N3
XS784497b,CCC(CN(CC)C(=O)C=1C=CC(=CN1)C(N)=O)C=2C=CC=CC2
XS847649a,O=C(C=1C=CNC1C2CC2)N3CCC4(C3)C(=O)NC=5C=CC=CC54
XS847654a,O=C(NCC1CCCO1)C=2C=CC=C(C2)S(=O)(=O)NC3CC3
XS840792b,C#CCNC(=O)C(C)N1CCN(CC1)C=2SC=CC2[N+]([O-])=O
XS847650a,N#CC=1C=CC=C(C1)NC2CCN(C2)C(=O)C=3C=C4CCCN4N3
XS476333b,CCC1=NC(=NO1)C2CCCN2C(=O)C3=CN4C(C)=CC=CC4=N3
XS841274b,OCC1CC=2C=CC=CC2N(CC3=CNN=C3C=4C=CSC4)C1
XS761945b,O=C(C=1C=C(NN1)C2CC2)N3CCNC(=O)CC3C=4C=CC=CC4
XS847644a,COC(=O)CC1C(=O)NCCN1CCOC=2C=CC=CC2Cl
XS838361b,COC=1C=CC2=NC=CC(=C2N1)N3CCC(CC=4C=CN(C)N4)C3
XS815250b,NC(=O)NC(CC(=O)N1CCCCCC1)C=2C=CC=CC2Cl
XS726219b,O=C(O)C=1C=CC(=NC1)C(=O)N2CCCC2CCC=3C=CC=CC3
XS847653a,CC=1C=CC=C(C1)C2=NOC(CN(C)C3CCS(=O)(=O)C3)=N2
XS847648a,CC1=CC(C)=NN1CC(C)C(=O)NC=2C=C(Cl)C=C(Cl)C2
XS591452b,CC=1C=CC(=CC1)OCC(O)CNCCC2=CNC=3C=CC=CC23
XS583781b,O=S(CC=1C=CC=C(Cl)C1)CC=2C=CC=C3OCCOC23
XS847652a,CCCOC=1C=CC=C(C1)NCC(=O)NC2CCS(=O)(=O)C2
XS837662b,CS(=O)(=O)C=1C=NC(NCC2CSCCN2)=C(Cl)C1
XS847651a,CCC=1C=CN=C(C1)C(=O)N2CCC(C2)NC=3C=CC=C(C#N)C3
XS734022b,CC=1C=NN(C1)CC2CCCN2C(=O)C=3C=C(F)C=C4NC=NC34
XS434562b,CC(NC(=O)NCC=1C=CC=NC1)C2=NC(=NO2)C3CCCCC3
XS847656a,CC=1C=C(CS(=O)(=O)NC(C)C=2C=CC3=CC=CC=C3C2)ON1
XS847664a,COC=1C=CC(C)=CC1N2C=CC(=N2)C(=O)N3CCC(C3)C(N)=O
XS847661a,CC=1C=CC(=CC1)C=2C=C(NN2)C(=O)NC(C)CN3CCOCC3
XS836938b,CS(=O)(=NC(=O)C=1N=CN=CC1Cl)C=2C=C(F)C=CC2F
XS842235b,CC=1C=C(NC(=O)C(C)NC=2C=CN(CC=3C=CC=CN3)N2)ON1
XS847658a,O=C(NCC1=NN=C2CCCCCN12)C3COC=4C=CC=CC4C3
XS847662a,CC1=CC=C(S1)C(=O)NC(CN2CCCC2=O)C=3C=CC=CC3
XS725662b,COC=1C=CC=C(C(=O)N2CCCC(C2)C=3C=C(C)NN3)C1OC
XS773654b,CC(C)C1=NC(=NN1)C2CCCCN2CC3=NN=C(C4CC4)N3C
XS559154b,COC=1C=CC=C(C1)CCC(=O)N2CCCCC2CN3C=CC=N3
XS837581b,O=C(NC(C=1C=C(F)C=CC1F)C(F)F)C=2C=C3OCCN3N2
XS789483b,CC1=NN2CC(CCC2=N1)NCC3=CNN=C3C=4C=CC(F)=CC4
XS847663a,CCC=1C=C(N2CCCC2C(=O)N3CCOCC3)N4N=CN=C4N1
XS847657a,O=C(NC=1C=CN(N1)C=2N=CC=CC2F)N3CCCC3C4CCC4
XS847659a,COC=1C=CC=CC1OCCC(=O)NCC2CCS(=O)(=O)C2
XS847660a,COC(=O)C=1C=CC=C(C1)NC(=O)C2CCCN(C2)C(=O)C3CC3
XS837630b,CN(C=1C=NN(C)C1)S(=O)(=O)CC2CCC3(CCCCC3)O2
DR002394c,CC1=CC=C(CCNC(=O)C=2C=CC=C3NC(=O)C(C)NC23)S1
XS847655a,COC1=C(C(C)=NN1C)C2CCCN2CC=3C=CC(C#N)=CC3F
XS840779b,CC=1C(=CC=CC1C(=O)N(C)CC=2C=NC=CN2)NC(C)C(C)C
XS841632b,CC1=NN(C)C(C)=C1CC(C)NC=2C=C(Cl)C3=CC=CN=C3N2
XS538341b,COCC1(CCCN1C(=O)CC=2C=CC=C(Cl)C2F)C(N)=O
XS839336b,FC=1C=C2OCCC2=CC1CNC=3C=CC(=NC3)OC4CCOC4
XS839129b,O=C(O)C1CC(=O)N(C1)C=2C=CC(=CC2)C=3C=CC=CC3C(F)F
XS769471b,CC1CCN(CCNC(=O)NC=2C=NN(C2)CC3CCCO3)CC1
XS847671a,CNC(=O)C(CC(C)C)NC(=O)CCC1=NC=2C=CC=CC2S1
XS837102b,CC(C)C=1C=C(CNC(=O)NC(C)COC=2C=CC=CC2F)ON1
XS838341b,O=C1C(=CNC2=NC=NN12)C3=NOC(=N3)C4CCOC=5C=CC=CC54
XS838150b,CC(C(=O)NC(=O)NC=1C=CC=CC1)S(=O)(=O)C=2C=CC=CC2
XS847673a,CC=1NC2=NC=NN2C(C=3C=CN=CC3)C1C(=O)NC=4C=CC=NC4
XS847665a,CC(C)C1=NOC(CCCC(=O)N2CCCC(C2)N3C=CN=C3)=N1
XS847670a,CC=1C=CC=C(OC(C)C(=O)NC2=NC(=CS2)CC(N)=O)C1C
XS670957b,CC1=CSC(=N1)C2CCCCN2C(=O)CCCC3=NC(C)=NO3
XS847669a,CCC(CC)C(CNC(=O)NC=1C=CC(=CC1)OC)N2CCCC2
XS595062b,CNS(=O)(=O)C1=CC(=CO1)C(=O)NC2CCC=3C(C)=CC=CC32
XS129691c,CC=1C=CC=C(C1)N2CCN(CC2C)C(=O)C3=CN4C=CC=CC4=N3
XS645660b,CC1=NC2=C(CCCC2CN(C)C(=O)CN3N=CN(C)C3=O)S1
XS572705b,O=C(O)C1CCCN(C1)C(=O)C2=CC=C(O2)C=3C=CC=CC3Cl
XS838222b,O=C(O)C1CSCCN(C1)C(=O)C=2C=CC=3CCCCC3C2O
XS841388b,O=S(=O)(CCN1C=NN=N1)N2CC3CCCN3C=4C=CC=CC42
XS847667a,O=C(CCNC1CSCCC=2C=CC=CC21)N3CCCCCC3
XS847668a,O=C(C=1C=C(C=CN1)C=2C=NC=3NC=CC3C2)N4CCCC4CCO
XS757975b,N#CC=1C=CC(=CC1F)CN2CCN(CC2)C3(CCOC3)C(N)=O
XS847672a,COC=1C=CC(=CC1)OCCN(C)C(=O)NC(C)C2=NN=CN2C
XS836495b,N#CC1(CS(=O)(=O)N2CCCN3C=4C=CC=CC4CC3C2)CC1
XS847666a,CCC1=NC(=NO1)C2CCCN2C(=O)CCC3=NC(=NO3)C4CC4
XS836601b,CC(CC#N)N(C)C(=O)C=1C=NC(OCC(F)(F)F)=C(Cl)C1
XS840723b,COCC=1C=C(CN(CC2CC2(C)C)C=3N=CN=CC3Cl)ON1
XS838528b,O=C(O)C1(CCCC=2SC=CC2C1)N3C=C(Br)C=N3
XS847678a,CN1C=CN=C1C(NC=2N=CN=C3C=CSC23)C=4C=CC(F)=CC4
XS478636b,CN1C=C(C=N1)CC2CC(=O)N(CC=3C=CC(=CC3)C(C)(C)C)C2=O
XS847679a,CN1N=CC=2C(=O)N(C=NC21)CCC(=O)NC3CCC=4C=CC=CC43
XS847682a,CC(C)NC(=O)NC=1C=CC=C(C1)C(=O)N2CCC2C=3C=CC=CC3
XS839449b,O=C(NC1=CNN=C1C2CC2)C=3C=NN4C3NCCC4C(F)(F)F
XS781356b,CN1C=NN=C1CC2(O)CCCN(CC=3C=CC4=NC=CC=C4C3)C2
XS678754b,COC1=C(C(C)=NN1C)C2CCCN2C(=O)C3=CC=4C=CC=CC4O3
XS331504b,COC1CCCCN(CC(=O)NC=2C=NN(CC(C)C)C2C)C1=O
XS139502e,COC=1C=CC(Cl)=CC1C(=O)N2CCN(CC3CCCO3)CC2
XS847677a,O=C(NC=1C=CC(=CC1)OC(F)F)N2CCCCC2C=3N=CNN3
XS847676a,CC=1C=C(C=CC1Br)CCC(=O)N2CCCC2C(N)=O
XS847683a,COC(C)C(=O)NC=1C=CC=C(C1)S(=O)(=O)N2CCCCCC2
XS847681a,CC(NC(=O)CCCC1=CC=CS1)C=2C=CC(=CC2)N3C=CN=C3
XS847684a,COC=1C=CC=2C(=COC2C1)CC(=O)NC3CCC4=NN=C(C)N4C3
XS840205b,CC1=NOC(C)=C1C(C)C(=O)N(C)CC=2C=C(NN2)C=3C=CC=CC3
XS734046b,O=C(NC1CCN(C1)C=2C(F)=CC=CC2F)N3CCNC(=O)CC3
XS786333b,COC=1C=CC=C(C1)NC(=O)C(C)OC(=O)C2=NNC=3C=CC=CC23
XS847680a,CC(C)C(NC=1N=CN=C2C1C=NN2C)C=3C=CC=4OCCOC4C3
XS847674a,CC=1C=NN(C1)C2CCCN(C2)C(=O)C=3C=C(C)N=C4NN=C(C)C34
XS847675a,CC(C1=NC(=NO1)C=2C=CC=CC2)N3CCN4C(=NN=C4C3)C5CC5
XS838197b,O=C(CC1=CC(=NO1)C2CC2)N3CCCS(=O)(=O)CC3C4CC4
XS613406b,CCC=1N=NSC1C(=O)NC(C)C=2C=CC(Br)=CC2
XS837605b,CC1(C)CC(CCO1)NS(=O)(=O)C=2C=NC3=CC=C(F)C=C3C2
XS840791b,CC(C=1C=NN(C)C1)N(C)C(=O)NC=2C=CC(=C(Cl)C2)[N+]([O-])=O
XS837141b,O=C(O)C(CC=1C=C(Cl)C=CN1)NC(=O)C(F)=C2CCCCC2
XS847686a,CN(CC(=O)NCC(=O)NC=1C=CC(F)=C(F)C1)CC2CCCO2
XS847694a,CC(C1CC1)N(C)C(=O)CC2=CSC(=N2)C=3C=CC=4OCOC4C3
XS821446b,CN1N=CC=C1C2CCN(CC2)C(C(=O)NC(N)=O)C=3C=CC=CC3
XS478423b,CC(C)(C)CC1CCCN1C(=O)CCC2=NC(=NO2)C=3C=CC=NC3
XS417202b,O=C(C=1C=CN(N1)C=2C=CC=C(F)C2)N3CCCC(C3)C(F)(F)F
XS839337b,CS(=N)(=O)C=1C=NC=C(N1)NCC=2C=CC=C(C2)CC(F)(F)F
XS788111b,O=C(NCC1(CC1)C=2C=CC(Cl)=CC2)NC3CCS(=O)(=O)C3
XS847687a,CC(C)C1=CC(=NN1C(C)(C)C)C(=O)N2CCCC2C=3C=NN(C)C3
XS840531b,CC(C1CC1)N(C(=O)CN2C(=O)C(C#N)=C3CCCN3C2=O)C4CC4
XS847690a,O=C(COC=1C=CC=2OC=3CCCCC3C2C1)NCC4CCCNC4
XS839582b,C=1C=CC(=CC1)CN2CCOC(CC3=NC(=NO3)C4=COCCO4)C2
XS847691a,CC(C1=NC(=NO1)C=2C=CC(=CC2)NS(C)(=O)=O)C=3C=CC=CC3
XS847685a,CC=1C=CC2=NC(C)=C(C=C2C1)C(=O)N3CCCCC3CNC(N)=O
XS816039b,CCOC=1C=CC=CC1NC(=O)CC(NC(C)=O)C=2C=CC(C)=CC2
XS847688a,CC(OC(=O)CCC1=CC=C(O1)C=2C=CC=CC2)C(=O)NC(C)(C)C
XS823759b,O=C(NC1CCS(=O)(=O)C=2C=CC=CC21)C3=CN4C=CC=CC4=N3
XS839414b,CC(O)(CNS(=O)(=O)C1=CC=CC2=NSN=C12)C(F)(F)F
XS847693a,CC1=NOC(C)=C1CC(=O)N2CCCC2C3=NN=C4CCCCCN34
XS637624b,COC=1C=CC(OC)=C(C1)C2CCCN2C(=O)C=3C=C(ON3)C4CC4
XS014108b,CC=1C=CC(F)=CC1NC(=O)CCN2C(=O)C(C)OC=3C=CC=CC32
XS816495b,CC1=NC(=NO1)C=2C=CC(=CC2)OCC(=O)N(C(C)C3CC3)C4CC4
XS838867b,COC=1C=CC=2NC(=CC2C1)CC(=O)NC3CCN(C3)C4CCCC4
XS836827b,CC(=O)N1CCC(NC=2C=CC=C(F)C2C#N)C=3C=CC(F)=CC3C1
XS842009b,CC(COC=1C=CC=C(C#N)C1)OC(=O)CNC(=O)CN2C=NC=N2
XS847692a,O=C(NC1=NC(=CS1)C=2C=CC=CN2)C3CC(=O)N(CC4CC4)C3
XS836675b,NC(=O)C1CN(CCOC=2C=C(F)C=C(Br)C2)CCO1
XS840624b,CC=1C=CC=C(NC(=O)C2CSCN2C(=O)C=3C=NSN3)C1C
XS556872b,COC(=O)C(O)C1CCN(CC1)C(=O)C=2C=CC=C3C2OC(=O)N3C
XS743391b,O=C(NC(CC=1C=CC=CC1)C2CC2)C=3C=CC=CC3CN4C=NC=N4
XS847701a,CC(NC(=O)NCC=1C=CN=C(C1)N2CCOCC2)C3=CC=CS3
XS665723b,CNS(=O)(=O)C1=CC(=CO1)C(=O)N2CCC(C2)C=3C=CC=CC3C
XS837735b,CCN(C)C(=O)C(C)NC(=O)N(C)CC=1N=CC(Cl)=CC1Cl
XS847698a,CN1C=C(C=N1)CC2CC(=O)N(CCOC=3C=CC(Cl)=CC3)C2=O
XS839037b,O=C(COCC1=NN=CN1)NC(C=2C=CC=CC2)C3(O)CCCCC3
XS847697a,CC=1C=C(N(C)N1)N2CCC(NC(=O)C3=CN=C(S3)C(C)C)C2=O
XS847704a,COCC(C)N(C)C(=O)NC=1C=CC=NC1OC=2C=CC(=CC2)OC
XS428515b,COC=1C=C(C=C2OCCOC12)C(=O)N3CCCC3C=4C=CSC4
XS764852b,CCC1=C(C=NN1C=2C=CC=CN2)C(=O)N3CCC(C3)S(N)(=O)=O
XS847699a,CC(NC(=O)NCCC=1C=CC=CC1)C=2C=CC(=CC2)S(C)(=O)=O
XS840850b,[O-][N+](=O)C=1C=NC=C(Br)C1NCC2(CCO)CCOC2
XS847695a,O=C1C=2C=CC=CC2NC(C=3C=NN(C3)CC=4C=CC=CC4)N1C5CC5
XS847703a,CC(NC(=O)C=1N=C(N=CC1Cl)N2CCCCC2)C=3C=CN=CC3
XS847706a,CC1=NN=C2CCC(CN12)NCC=3C=CC=CC3OCC=4C=CC=CC4
XS847700a,CCC(C)NS(=O)(=O)C=1C=CC(=CC1)C(=O)NC=2C=CC(C)=CN2
XS837212b,N#CC=1N=CC=CC1S(=O)(=O)N2CCCC(O)(CC2)C(F)(F)F
XS847702a,CN1C=NN=C1C2CCCN(C2)C(=O)CCC3=NC(=NO3)C(C)(C)C
XS847696a,CC(=O)C1=C(C)NC(C(=O)C(C)N2CCN(CC2)C(=O)C3CC3)=C1C
XS847705a,CCCC(=O)N1CCCCC1C(=O)NCC=2C=CC(=NC2)OC(C)C
XS635897b,CC=1C=NN(C1)CC2CN(CC(=O)NCC3=CC=C(C)S3)CCO2
XS839755b,CC(C)C1CN(C(=O)C=2C=CC=C(N2)N3C=CN=C3)C=4C=CC=CC4N1
XS837161b,CC(CCS(C)(=O)=O)NC(=O)NCCC=1C=CC=C2C=CC=CC12
XS847711a,CC(C)CN1CC(CC1=O)C(=O)NCCC=2C=CC(=CC2)OC(F)F
XS847713a,COC=1C=CC(=CC1F)C(C)NC(=O)CCOC=2C=CC=C(Cl)C2
XS847719a,COC=1C=CC=NC1NC(=O)C2CC(=O)N(C2)C=3C=CC=4CCCC4C3
XS847710a,CC(OC(=O)C=1C=C(O)N=C2C=CC=CC12)C(=O)N(C)C=3C=CC=CC3
XS842376b,CC(C)C(NC(=O)C1=CNN=C1C2=CC=3C=CC=CC3O2)C4=NN=CN4
XS827461b,NC(=O)C1CN(C(=O)C2=CC=C(Br)O2)C=3C=CC=CC3O1
XS669039b,CS(=O)(=O)C=1C=CC2=NC=NC(NC3CCCC=4C=CC=CC43)=C2C1
XS839084b,COCC=1C=CC(=CC1)C2SCCN2C(=O)C=3C=CC4=NC=NN4C3
XS847709a,COCC(C)NC(=O)CCN1C=NC=2SC=3CCCCC3C2C1=O
XS397506b,CC=1C=CC(=CC1C)NC(=O)N2CCC(C2)NC=3C=CC4=NC=CN4N3
XS742246b,O=C(NC=1C=CC(=CN1)N2CCOCC2)NC3CCCC=4C=CC=CC43
XS847714a,COC(=O)CNC(=O)C=1C=CC=C(C1)NC(=O)C(C)OC=2C=CC=CC2
XS847708a,CC(C)N1N=CC=2C=C(C=NC21)CN3CCNC(=O)C3C=4C=CC=CC4
XS847707a,O=C(NCCOC=1C=CC(F)=C(F)C1)C2CCCN(C2)C(=O)C3CC3
XS742824b,CC=1NC(=O)NC(=O)C1CCC(=O)NC2CCC(C)(C)C=3C=CC=CC32
XS847716a,CC=1C=C(ON1)C2CCCN2C(=O)CCC3=NC(=NO3)C=4C=CN=CC4
XS820454b,CC=1C=CC=2N=CN(CC(=O)NC(C=3C=CC=CC3)C(C)C)C(=O)C2C1
XS840393b,CC=1C=C(NC(=O)C2CC2)SC1C(=O)NC3(C)CCS(=O)(=O)C3
XS619153b,COC1CCCCN(CC(=O)NC2=CN(C)N=C2C=3C=CC=CC3)C1=O
XS847717a,O=C(CC1C=CCC1)N2CCN(CC2)S(=O)(=O)C=3C=CC=C(F)C3
